title	content
총학 후보별 논란 정리해봤음	댓글로 잘못 작성된 부분 있으면 수정 받겠음  공통 1. 사퇴 과정 논란(중선관위) 2. 퀴어 퍼레이드 논란 (대자보) 3. 월하 통행 논란  새솔 정후보 1. 월하 단장 사과문 논란 2. 공과대학 예결산안 논란 3. 국장 장학금 허위 인준 및 대리지급 논란(고대 신문) 4. 공학대회 회의록 및 거짓말 논란(중선관위) 5. 사퇴과정 회칙 위반 논란 (중선관위)  새솔 부후보 논란 없음  오늘 정후보 1. 인권 연대국 국장 해임 및 전장연 논란 (대자보)  오늘 부후보 1. 사퇴과정 회칙 위반 논란 (중선관위) 2. 사국 학생회장 업무 태만 논란(대자보) 3. 응원단 및 대표자 폭언 논란 (대자보)
학생회장 선거 별 관심 없으면 개추 ㅋㅋㅋ	나한텐 눈앞에 과제가 더 중요해
개돼지라는 말을 진짜 했으려나	부후보랑 자보 작성자 사이 오지게 안좋은건 지인이면 다 앎
오늘 정후보 여자친구 있나요?	궁금
솔직히 제일 먼저 폐지해야하는건 고대신문이랑 석순임	얘네 전장연 비판한적 한번이라도 있나  아님 성범죄 무고 비판이나?  걍 완전히 그쪽에 경도된 주제에  등록금은 쪽쪽 빨아쳐먹는중  지들 돈으로 그러면 누가 뭐라해 ㅋ
조용히 통과된 재외동포청 설립	이런 나라에서 기득권 아닌 평범한 시민들이 애를 낳고 싶어할까 아무 생각없는 고딩엄빠 머가리꽃밭들이나 피임 안하고 ㅅㅅ하다가 그냥 낳는거겠지 정부가 이민가라고 등떠미네
팔토시 한 쪽 구멍을 실수로 바느질하면?	한 쪽 구멍이 '매킨토시' ㅋㅋㅋ
편입생위원회 관련해서 아는 애들아 누가 맞는거임?	글 올리신 분 의견 존중해서 저기서 더 얘기 안 나왔으면 해서 따로 캡쳐해서 옴 이거 뭐 밝혀진 게 거의 없던데 네거티브야 진짜야?
후... 왜 CC하지 말라는건지 이제 알겠다...	하지만 후회는 없다
편입위 세줄요약	편입위가 잘못은 함(횡령+유용) 근데 과거 잘못 + 잘못 아닌거까지 같이 뭐라함 이용재는 사과 안함
이용재 존잘	ㅇㅈ?
일단 이용재는 학생 사회의 룰을깸	대자보붙으면 사과하거나 사퇴하는게 예의임
오늘이 너무 별로여서 그렇지	새솔이 그렇다고 뽑아줄 메리트가 있는 것도 아님. 공대 공대 후보자들이 일단 전체 학생 대표한다는 것도 코미디임
??? : 공대생이라 자유마루가 통행로인지 몰랐다	팩트 : 17학번이라 학교 개오래다님. 시너지 총학도 함. 동연 분과장도 함. 문캠 맨날 오는 사람임. 결론 : 그냥 개뻔뻔함
야 내가 잘생겼나 좀 봐줘	추우니까 요즘 얼굴이 계속 척박해지네…
난 학생사회고 정치고 절대 안해야겠다	성근이고 용재고 분명 주변 사람들이 너가 회장 안나가면 누가 나가겠어! 너가 회장감이지! 하면서 선본위 무상노동도 해주고 응원해주고 북돋아 주니까 다들 나 응원해주겠지? ㅎㅎ  하고 나왔을텐데 정작 나와보니까 쟤는 내가 꼭 조져놓을거다 하고 칼 갈던 애들이 이때다하고 다 튀어나와서 개망신시켜주는데  누구한테 어디서 뒷통수 맞을 지 몰라서라도 난 선출직에는 관심 절대 안가질 듯
이쯤되면 둘 다 그냥 사퇴해라	시끄러워죽겠네 뭔
몸짱 달력이 총학공약인게 더 어이없던데 난	총학이 걸만한 공약은 아닌거같애
분위기 수상한데	이용재 논란 터지는데 갑자기 이놈이나 저놈이나 똑같다는 의견으로 퉁치려는거 느낌 오는데... 아니 에타 신경쓰면 대자보까지 붙은 거랑 학생들 개돼지라고 한거 해명이나 하던가 양 쪽 다 관심 없으니까 그냥 월드컵 분석이나 해주면 안되냐
국내 최고의 대학	이투스피셜
예쁘다는 것도 얼평이라는 말 뭔지 알겠다	내가 얼굴로 먹고사는 연예인도 아닌데 예쁘네 마네 품평질하고 누가 예쁘다고 하면 아니 걔 별론데 이러면서 어디가 어떻다고 평가질하니까
전기전자공학부 학생분 찾습니다!	안녕하세요, 저는 고려대학교 디자인조형학부 3학년 학생인데요 한 과목에서 조명을 디자인했는데 그 조명을 정말 실물로 제작해야 되는 상황이라 또 제 조명 디자인이 자석을 통해 충전하는 약간의 복잡한 구조로 되어 있어서 그것을 어떻게 가능하게 만들지에 대해서 잘 여쭤보고 싶습니다! 이 글을
진지하게 여자들 사고방식 이거 신기함	내가 기분나쁘니까 하지마 <  이 사고방식 남자가 느끼기에 엄청나게 특이한거같음  뭐 성상품화나 얼평이나 보면서 느끼는거임  내가 기분나쁘니까 당연히 너는 이걸 하면 안돼  라고 하는 그 느낌이 있음...  마치 자기의 기분이 정당하고 압제적인 권리라는 마냥  남자사회에선 니 기분은 내 행동을 멈추게할 '당연하고 정당한' 권리가 아니거든
이제 비대위 익숙하잖아	선본원들인지 학생사회 고인물들인지 비대위가 최악이니 둘 중 하나 꼭 뽑아야되는 것처럼 언플하는데, 이제 비대위 된 지도 오래됐고 아무렇지 않다는 것쯤은 다들 앎. 후보자들이 자격, 자질이 안 되면 유권자들은 기권, 무투표 할 수 있는거고 그렇게 선거 무효되는 상황까지 다 생각
이번에 졸업 예정임 선거 여론보고 드는 생각	뭔가 예전 학생회 경험했던 고학번들하고 코로나 학번하고 인식이 많이 달라진 듯. 예전 생각하면 지금 후보들이나 중선관위나 다 좀 부실해보이는게 사실인 듯. 그런데 코로나 학번은 일단 총학을 좀 뽑아놔보자 하는 것 같은데 점점 학생회라는게 죽어가는게 눈에 보임. 안타까움
생일축하합니다	고대 학우여러분🫶🏻유나야 생일 축하해 한번씩만,,
이것들이..	거기서 뭐하고있었냥
섹스가 진짜로 있는 거임?	아니지? 그거 다 구라잖아
대자보	
대자보 보고	오히려 투표하고 싶어지면 개추 ㅋㅋ
백소정 사장님께 정말 감사드립니다...	쓸쓸하게 혼밥을 해야하는데 백소정 치즈 돈까스를 너무 먹고 싶었습니다. 치즈카츠 4pcs를 시켰는데 기분좋게 소스에 찍어먹으려고 가져가다가 그대로 떨어트려서 3pcs만 먹게 생겼는데 이대로는 배도 안차고 너무 우울할 것 같아서 14,500원인 6pcs로 차액결제를 해서 혹시나
(장문주의)웨이브랑 넷플 공유하시는 분들 조심하세요.	10월 20일에 여기 장터게시판에서 웨이브 파티원을 구한다길래 1년치 35,000원을 입금하고 아이디를 받았습니다. 근데 하루만에 제가 지정받은 프로필을 다른 사람이 쓰고 있는걸 알았고 주인에게 연락했지만 알아보겠다던 주인은 이틀이 지나서 그것도 카톡 안볼거냐고 하는 제 말에 그제서야
아빠... 우리나라가 졌어요....	사란챤~ 우리나라 경기는 내일이에요오~
싸국 회장 부회장	둘이 사귀다가 깨진게 아닌 이상 이정도 수준까지 갈 수 있나?
교육정책국장	박~영~준~ 사랑해~~~!!!
세종캠은 서울캠에타 이용금지	이거 마음에 들면 개추
[성지] 선거 결과 궁예	새솔이 이깁니다.  득표율 약 65:35  성지됩니다 소원 비세요
핫게 알수없음좌의 발자취를 따라가며	한명의 에타인이 탈퇴를 했다. 과연 무슨 일이 있었던 걸까?
다른거 모르겠고 ㅋㅋ	공약만 보면  난 오늘이 더 나은 거 같음  반박시 니말이 맞음
꼭 투표는 해야함	속이 뻥~ 이름만 들어도 “그 단체들”
자 드가자~	ㅋㅋㅋ
통합 반대가 뭔 갈라치기여	서로 다른 집단인데 ㅋㅋ 포퓰리즘이면 포퓰리즘이지 세종얘들 안암 에타 못쓰게 한다니까 튀어나오네
18년도 그시절 핫게...jpg	
가나전 조심해야 하는 이유	가나 피파랭킹 61위 무도는 모든 것을 알고 있다
사회성이 부족하다는 건 사실..	공감하면 개추박아라
금일부터 총학 재선거가 진행됩니다.	새솔이든 오늘이든 어느쪽도 지지하지 않든 여러분의 선택을 존중합니다. 빨리 선거가 끝나서 에타가 클-린해졌으면 좋겠습니다
몸무게 111킬로 됐다 슈밤ㅋ	내신에서 못해본 올1등급을 여기서 해보노 ㅋㅋㅋ
이용재씨 편입생위원회 사건은 걍 무시하고 지나가네	예상은 했는데 역시나
윤석열 Vs 이재명	을 잇는 병대병 선거냐...?
선본 오늘 저격 대자보	이렇게 한쪽만 대자보가 많이 붙는 선거도 처음이네요
이달소 소속사(블록베리크리에이티브) 추가 공지	지들이 악의적으로 공지 써놓고 여론 원하는 대로 안 흘러가니깐 부랴부랴 추가 공지 적은 거 너무 추함...  자꾸 남은 멤버들 상처 받고 어쩌고 운운하면서 방패 삼는데 멤버들 소속사 때문에 제일 상처 받고 힘든 거 누가 모름  멤버를 그렇게 위하면 땡전 한 푼 정산을 안 해주면서 무급으로 무리한 스케줄 돌리고, 영통 팬싸 스케줄 직전에 공지 터뜨리고, 멤버 데뷔 기념일에 추가 공지 띄웠을까ㅠ  진짜 너무 어이없고 화남
정후 반 중공&시진핑 게시물	큰 용기가 필요했을 텐데 대단하네
고대 이번 학기 가장 충격적인 대자보 ㄷㄷ	그 정체는
후보 개인 비난 자제하는게 좋을듯	선본 아니고 특정 선본 지지도 안함  그래도 같은 학교 다니는 학생이고 얼굴 이름 소속 다 까고 나왔는데 개인한테 자퇴해라 같은 상처받을만한 말 하는건 아닌듯  후보가 잘못한 일이 있으면 잘못한 행동을 비판하고 사퇴를 원하면 사퇴를 요구하거나 뽑지 않으면 되는건데 요 며칠간 핫게 간 글들 보니까 대부분이 개인에 대한 심한 비난인 것 같음  연예인들 악플로 죽은거 하루이틀 본거 아니잖아 개인이 감당하기 힘든 말들이 너무 많은 것 같음 그 말을 하는 사람들은 익명의 같은 학교 학생이고... 비판은 할 수 있지만 개인에 대한 심한 비난은 하지말자
고대에서 가장 충격적인 대자보는 이거 아니냐?	고대 어떻게 들어옴?
컴과에서 암호해독 같은 것도 배워?	그럼 너희 이런 거도 배우는거야...?
이거 뭐임?	개웃기네 ㅋㅋㅋㅋㅋ 화장실에서도 새솔을 바라봐 달라니 ㅋㅋㅋㅋㅋ 우리는 항상 너의 옆에 있어~ 보이~
지금 휴학하는 거	바보짓일까
익명 대자보 제거 예정에 관한 공과대학 선거관리위원회의 입장문	안녕하십니까, 공과대학 선거관리위원회입니다.  현재 노벨광장에 익명의 대자보가 하나 붙어있습니다. 먼저 해당 대자보의 내용에 대해서는 제53대 총학생회장단 4차 재선거의 공정성을 위해 일절 언급하지 않겠습니다. 그러나 해당 대자보의 부착 방식에 문제가 있다고 판단한 바 공과대학 선거관리위원회에서 해당 위치에 있었던 대자보를 11월 29일 00시에 제거하기로 결정하였습니다.  아래는 해당 대자보를 제거하기로 결정한 사유입니다.  1. 해당 위치에 있었던 공대 선본 Re:act의 포스터를 옳지 않은 방식으로 가렸기 때문 2. 대자보를 익명으로 작성하여 작성자와의 연락이 불가하기 때문 3. 공과대학 학우의 공대 선거에 대한 알권리를 확보하기 위함  선본 Re:act 측에서 해당 대자보 제거 요청이 들어온 후 공과대학 선관위의 전자 의결을 거친 결과 찬성 10명, 반대 0명, 기권 5명으로 가결되었으므로 해당 대자보를 11월 29일 00시에 제거한 후 공대 선본의 게시물이 보일 수 있도록 조치할 예정입니다.  작성자와 연락 후 제거 혹은 이동 조치를 부탁하려 했으나 해당 대자보가 익명으로 작성되어 연락드릴 수 없었습니다. 이러한 결정에 대해 대자보 작성자의 이의가 있을 시 금일 23시 59분까지 공과대학 선거관리위원회 인스타그램으로 “실명으로” 연락 부탁드립니다. 연락이 없을 시 해당 대자보 제거 조치할 예정임을 알려드립니다.  현재 진행 중인 총학생회장단 선거에 많은 관심 부탁드리며, 12월 5~7일에 있을 공과대학 학생회장단 투표에도 관심 가져주시길 부탁드립니다. 항상 공정한 선거를 위해 열심히 노력하겠습니다. 감사합니다.  공과대학 선거관리위원회
피카츄가 케찹을 좋아하는 이유	감동 에피소드
난 편입생인데 편입 차별하는 게 좀 같잖음	나는 학교 잘 다니고 있고 이미 준비하는 시험도 통과했고 학회나 동아리도 다 잘했고 학교에서 하는 멘토링 프로그램도 하라고 해서 다 함 cc도 해봤고 좋은 친구들도 많이 사겼고 사회 진출한 선배님들도 많이 만남 그 누구도 오프라인에서 편입했다고 뭐라 안함 굳이 묻지도 않음 오히려 친한 친구들은 대단하다고 말해줌 근데 유독 온라인 상에서만 이렇게 깍아내리는 게 심한듯 수시든 정시든 편입이든 뭐든 걍 자기 인생 자기가 잘 살면 아무도 뭐라 안함 여기는 입학 전형 가지고도 이러는데 나중에 사회 나가서 연봉, 고향, 직업가지고 뭐라 하는 애들될까봐 걱정됨 그리고 다들 얼마나 잘난 인생 사는지 궁금함
블라인드에 올라온 한전 현실	2019년 글인걸 감안해도 너무 문화가 후진적이다
🎻지금 중앙광장 지하 CCL에 클래식 들으러 오세요🎻	오늘 오후 17:30부터 고려대 중앙광장 지하 CCL에서 가을음악제를 진행합니다! 누구나 들으면 알법한 대중적인 탱고곡과 함께 가을의 정취를 느껴보세요😍  다양한 악단에서 활동하고 있는 현직 프로연주자 분들이 연주를 해 주실 겁니다. 지친 일상 속 잠시라도 들러서 음악속에서 쉬었다 가세요🥰  누구나 자유, 무료 관람입니다!
